event_id,customer_id,invoice_date,total_due,payment_status,due_date
BILL_001699,CUST_000871,2024-02-23 02:52:00,180958,Paid,2024-03-24 02:52:00
BILL_001700,CUST_000871,2024-02-22 02:52:00,180232,Paid,2024-03-23 02:52:00
BILL_001701,CUST_000872,2024-03-20 07:43:00,220822,Paid,2024-04-19 07:43:00
BILL_001702,CUST_000872,2024-03-18 07:43:00,221148,Overdue,2024-04-17 07:43:00
BILL_001703,CUST_000872,2024-03-19 07:43:00,220115,Paid,2024-04-18 07:43:00
BILL_001704,CUST_000874,2024-02-10 06:38:00,251002,Pending,2024-03-11 06:38:00
BILL_001705,CUST_000874,2024-02-10 06:38:00,251330,Overdue,2024-03-11 06:38:00
BILL_001706,CUST_000874,2024-02-10 06:38:00,251107,Paid,2024-03-11 06:38:00
BILL_001707,CUST_000875,2023-07-03 14:35:00,40285,Paid,2023-08-02 14:35:00
BILL_001708,CUST_000875,2023-07-03 14:35:00,40785,Paid,2023-08-02 14:35:00
BILL_001709,CUST_000876,2023-10-07 06:52:00,103471,Paid,2023-11-06 06:52:00
BILL_001710,CUST_000876,2023-10-01 06:52:00,103050,Paid,2023-10-31 06:52:00
BILL_001711,CUST_000877,2023-07-31 14:38:00,79917,Paid,2023-08-30 14:38:00
BILL_001712,CUST_000877,2023-07-27 14:38:00,79846,Paid,2023-08-26 14:38:00
BILL_001713,CUST_000877,2023-08-01 14:38:00,80465,Paid,2023-08-31 14:38:00
BILL_001714,CUST_000878,2024-02-15 06:32:00,393080,Paid,2024-03-16 06:32:00
BILL_001715,CUST_000879,2023-03-19 09:48:00,300905,Overdue,2023-04-18 09:48:00
BILL_001716,CUST_000880,2024-01-12 17:27:00,57126,Paid,2024-02-11 17:27:00
BILL_001717,CUST_000880,2024-01-10 17:27:00,57479,Paid,2024-02-09 17:27:00
BILL_001718,CUST_000880,2024-01-12 17:27:00,56761,Paid,2024-02-11 17:27:00
BILL_001719,CUST_000881,2023-07-01 01:39:00,174118,Paid,2023-07-31 01:39:00
BILL_001720,CUST_000882,2023-11-26 12:53:00,14982,Paid,2023-12-26 12:53:00
BILL_001721,CUST_000882,2023-11-22 12:53:00,15227,Paid,2023-12-22 12:53:00
BILL_001722,CUST_000883,2024-03-16 06:43:00,77718,Paid,2024-04-15 06:43:00
BILL_001723,CUST_000883,2024-03-15 06:43:00,77456,Pending,2024-04-14 06:43:00
BILL_001724,CUST_000883,2024-03-10 06:43:00,77936,Paid,2024-04-09 06:43:00
BILL_001725,CUST_000884,2024-02-28 00:43:00,547909,Paid,2024-03-29 00:43:00
BILL_001726,CUST_000884,2024-02-28 00:43:00,547425,Paid,2024-03-29 00:43:00
BILL_001727,CUST_000885,2023-10-30 04:48:00,354165,Paid,2023-11-29 04:48:00
BILL_001728,CUST_000886,2024-01-07 19:16:00,54254,Paid,2024-02-06 19:16:00
BILL_001729,CUST_000886,2024-01-06 19:16:00,53938,Paid,2024-02-05 19:16:00
BILL_001730,CUST_000886,2024-01-09 19:16:00,53892,Paid,2024-02-08 19:16:00
BILL_001731,CUST_000887,2023-07-19 02:09:00,150526,Paid,2023-08-18 02:09:00
BILL_001732,CUST_000887,2023-07-19 02:09:00,150445,Paid,2023-08-18 02:09:00
BILL_001733,CUST_000887,2023-07-21 02:09:00,149620,Paid,2023-08-20 02:09:00
BILL_001734,CUST_000888,2023-10-28 01:11:00,30950,Paid,2023-11-27 01:11:00
BILL_001735,CUST_000888,2023-11-01 01:11:00,31430,Paid,2023-12-01 01:11:00
BILL_001736,CUST_000888,2023-11-03 01:11:00,31477,Paid,2023-12-03 01:11:00
BILL_001737,CUST_000889,2023-10-21 11:55:00,71515,Pending,2023-11-20 11:55:00
BILL_001738,CUST_000889,2023-10-19 11:55:00,70591,Paid,2023-11-18 11:55:00
BILL_001739,CUST_000890,2024-03-07 19:54:00,120191,Paid,2024-04-06 19:54:00
BILL_001740,CUST_000890,2024-03-04 19:54:00,120732,Paid,2024-04-03 19:54:00
BILL_001741,CUST_000890,2024-03-09 19:54:00,121011,Paid,2024-04-08 19:54:00
BILL_001742,CUST_000891,2023-10-27 07:10:00,194026,Paid,2023-11-26 07:10:00
BILL_001743,CUST_000892,2023-08-27 14:45:00,800782,Paid,2023-09-26 14:45:00
BILL_001744,CUST_000893,2023-10-16 12:12:00,183250,Paid,2023-11-15 12:12:00
BILL_001745,CUST_000893,2023-10-14 12:12:00,183047,Paid,2023-11-13 12:12:00
BILL_001746,CUST_000893,2023-10-17 12:12:00,183606,Paid,2023-11-16 12:12:00
BILL_001747,CUST_000894,2024-02-20 17:07:00,627695,Paid,2024-03-21 17:07:00
BILL_001748,CUST_000895,2024-02-27 15:58:00,43929,Paid,2024-03-28 15:58:00
BILL_001749,CUST_000895,2024-02-28 15:58:00,44066,Paid,2024-03-29 15:58:00
BILL_001750,CUST_000895,2024-03-04 15:58:00,43825,Paid,2024-04-03 15:58:00
BILL_001751,CUST_000896,2023-07-24 19:14:00,201808,Paid,2023-08-23 19:14:00
BILL_001752,CUST_000897,2024-01-29 07:21:00,365958,Paid,2024-02-28 07:21:00
BILL_001753,CUST_000897,2024-01-28 07:21:00,365796,Paid,2024-02-27 07:21:00
BILL_001754,CUST_000898,2024-02-16 22:27:00,78198,Paid,2024-03-17 22:27:00
BILL_001755,CUST_000898,2024-02-17 22:27:00,78646,Paid,2024-03-18 22:27:00
BILL_001756,CUST_000898,2024-02-17 22:27:00,79023,Paid,2024-03-18 22:27:00
BILL_001757,CUST_000899,2023-05-20 14:00:00,145286,Paid,2023-06-19 14:00:00
BILL_001758,CUST_000900,2023-11-16 03:27:00,342815,Paid,2023-12-16 03:27:00
BILL_001759,CUST_000901,2023-09-08 11:37:00,385947,Paid,2023-10-08 11:37:00
BILL_001760,CUST_000902,2024-01-24 05:31:00,30648,Paid,2024-02-23 05:31:00
BILL_001761,CUST_000902,2024-01-30 05:31:00,30947,Overdue,2024-02-29 05:31:00
BILL_001762,CUST_000902,2024-01-26 05:31:00,30764,Paid,2024-02-25 05:31:00
BILL_001763,CUST_000903,2024-02-15 21:54:00,301934,Paid,2024-03-16 21:54:00
BILL_001764,CUST_000904,2024-01-02 07:40:00,63812,Paid,2024-02-01 07:40:00
BILL_001765,CUST_000904,2023-12-31 07:40:00,63735,Paid,2024-01-30 07:40:00
BILL_001766,CUST_000904,2023-12-31 07:40:00,63286,Paid,2024-01-30 07:40:00
BILL_001767,CUST_000905,2024-02-12 08:43:00,62578,Paid,2024-03-13 08:43:00
BILL_001768,CUST_000905,2024-02-10 08:43:00,61674,Paid,2024-03-11 08:43:00
BILL_001769,CUST_000906,2024-01-23 04:26:00,64371,Paid,2024-02-22 04:26:00
BILL_001770,CUST_000906,2024-01-21 04:26:00,64177,Paid,2024-02-20 04:26:00
BILL_001771,CUST_000906,2024-01-24 04:26:00,64389,Paid,2024-02-23 04:26:00
BILL_001772,CUST_000907,2024-02-10 11:23:00,1130396,Paid,2024-03-11 11:23:00
BILL_001773,CUST_000908,2024-03-06 16:37:00,176109,Paid,2024-04-05 16:37:00
BILL_001774,CUST_000909,2023-10-25 12:12:00,117226,Paid,2023-11-24 12:12:00
BILL_001775,CUST_000910,2024-02-19 12:47:00,145405,Paid,2024-03-20 12:47:00
BILL_001776,CUST_000911,2023-07-01 19:06:00,25999,Pending,2023-07-31 19:06:00
BILL_001777,CUST_000911,2023-07-08 19:06:00,26050,Paid,2023-08-07 19:06:00
BILL_001778,CUST_000911,2023-07-06 19:06:00,24969,Paid,2023-08-05 19:06:00
BILL_001779,CUST_000912,2024-03-06 14:18:00,326729,Paid,2024-04-05 14:18:00
BILL_001780,CUST_000914,2023-09-03 05:24:00,21377,Paid,2023-10-03 05:24:00
BILL_001781,CUST_000915,2023-11-22 01:38:00,319616,Paid,2023-12-22 01:38:00
BILL_001782,CUST_000916,2024-03-10 04:02:00,314859,Paid,2024-04-09 04:02:00
BILL_001783,CUST_000916,2024-03-06 04:02:00,315194,Pending,2024-04-05 04:02:00
BILL_001784,CUST_000916,2024-03-06 04:02:00,315678,Paid,2024-04-05 04:02:00
BILL_001785,CUST_000917,2024-01-04 15:11:00,138238,Paid,2024-02-03 15:11:00
BILL_001786,CUST_000917,2024-01-05 15:11:00,138564,Paid,2024-02-04 15:11:00
BILL_001787,CUST_000917,2024-01-03 15:11:00,137560,Paid,2024-02-02 15:11:00
BILL_001788,CUST_000918,2023-12-03 01:55:00,38287,Paid,2024-01-02 01:55:00
BILL_001789,CUST_000918,2023-12-04 01:55:00,39025,Paid,2024-01-03 01:55:00
BILL_001790,CUST_000918,2023-12-03 01:55:00,38318,Pending,2024-01-02 01:55:00
BILL_001791,CUST_000919,2024-01-14 03:31:00,159807,Paid,2024-02-13 03:31:00
BILL_001792,CUST_000919,2024-01-09 03:31:00,159879,Paid,2024-02-08 03:31:00
BILL_001793,CUST_000919,2024-01-14 03:31:00,159200,Paid,2024-02-13 03:31:00
BILL_001794,CUST_000920,2024-01-07 02:18:00,308670,Paid,2024-02-06 02:18:00
BILL_001795,CUST_000920,2024-01-10 02:18:00,309237,Paid,2024-02-09 02:18:00
BILL_001796,CUST_000921,2023-11-23 18:35:00,246749,Paid,2023-12-23 18:35:00
BILL_001797,CUST_000921,2023-11-27 18:35:00,246567,Paid,2023-12-27 18:35:00
BILL_001798,CUST_000922,2023-09-22 14:04:00,24830,Paid,2023-10-22 14:04:00
BILL_001799,CUST_000922,2023-09-25 14:04:00,24761,Paid,2023-10-25 14:04:00
BILL_001800,CUST_000922,2023-09-25 14:04:00,25959,Paid,2023-10-25 14:04:00
BILL_001801,CUST_000923,2023-12-30 05:08:00,129630,Paid,2024-01-29 05:08:00
BILL_001802,CUST_000923,2023-12-29 05:08:00,130088,Paid,2024-01-28 05:08:00
BILL_001803,CUST_000924,2023-10-29 08:56:00,141286,Paid,2023-11-28 08:56:00
BILL_001804,CUST_000924,2023-10-26 08:56:00,140746,Paid,2023-11-25 08:56:00
BILL_001805,CUST_000925,2024-02-07 11:55:00,98136,Paid,2024-03-08 11:55:00
BILL_001806,CUST_000925,2024-02-08 11:55:00,98232,Paid,2024-03-09 11:55:00
BILL_001807,CUST_000926,2023-10-27 09:04:00,49882,Paid,2023-11-26 09:04:00
BILL_001808,CUST_000926,2023-10-24 09:04:00,49362,Paid,2023-11-23 09:04:00
BILL_001809,CUST_000927,2023-11-04 23:24:00,148176,Pending,2023-12-04 23:24:00
BILL_001810,CUST_000927,2023-11-06 23:24:00,148454,Paid,2023-12-06 23:24:00
BILL_001811,CUST_000928,2023-11-01 17:42:00,115393,Paid,2023-12-01 17:42:00
BILL_001812,CUST_000928,2023-11-08 17:42:00,114819,Paid,2023-12-08 17:42:00
BILL_001813,CUST_000928,2023-11-05 17:42:00,115596,Paid,2023-12-05 17:42:00
BILL_001814,CUST_000929,2024-03-09 18:29:00,256283,Overdue,2024-04-08 18:29:00
BILL_001815,CUST_000929,2024-03-06 18:29:00,255654,Paid,2024-04-05 18:29:00
BILL_001816,CUST_000929,2024-03-05 18:29:00,255971,Paid,2024-04-04 18:29:00
BILL_001817,CUST_000930,2023-12-24 23:52:00,18418,Paid,2024-01-23 23:52:00
BILL_001818,CUST_000930,2023-12-26 23:52:00,18024,Paid,2024-01-25 23:52:00
BILL_001819,CUST_000931,2024-03-08 17:24:00,172709,Paid,2024-04-07 17:24:00
BILL_001820,CUST_000931,2024-03-05 17:24:00,172516,Paid,2024-04-04 17:24:00
BILL_001821,CUST_000931,2024-03-09 17:24:00,172881,Paid,2024-04-08 17:24:00
BILL_001822,CUST_000932,2023-12-06 21:25:00,38070,Paid,2024-01-05 21:25:00
BILL_001823,CUST_000932,2023-12-04 21:25:00,37825,Overdue,2024-01-03 21:25:00
BILL_001824,CUST_000932,2023-12-05 21:25:00,37127,Paid,2024-01-04 21:25:00
BILL_001825,CUST_000934,2024-01-17 06:06:00,204560,Paid,2024-02-16 06:06:00
BILL_001826,CUST_000934,2024-01-17 06:06:00,205036,Pending,2024-02-16 06:06:00
BILL_001827,CUST_000934,2024-01-23 06:06:00,205250,Pending,2024-02-22 06:06:00
BILL_001828,CUST_000935,2024-02-20 05:02:00,55681,Paid,2024-03-21 05:02:00
BILL_001829,CUST_000935,2024-02-18 05:02:00,55467,Paid,2024-03-19 05:02:00
BILL_001830,CUST_000935,2024-02-14 05:02:00,55393,Paid,2024-03-15 05:02:00
BILL_001831,CUST_000936,2024-03-02 16:06:00,246572,Paid,2024-04-01 16:06:00
BILL_001832,CUST_000936,2024-02-28 16:06:00,246612,Pending,2024-03-29 16:06:00
BILL_001833,CUST_000937,2023-07-13 06:31:00,54613,Paid,2023-08-12 06:31:00
BILL_001834,CUST_000937,2023-07-10 06:31:00,54693,Paid,2023-08-09 06:31:00
BILL_001835,CUST_000937,2023-07-09 06:31:00,53733,Paid,2023-08-08 06:31:00
BILL_001836,CUST_000938,2023-04-20 18:59:00,25920,Paid,2023-05-20 18:59:00
BILL_001837,CUST_000938,2023-04-13 18:59:00,26213,Pending,2023-05-13 18:59:00
BILL_001838,CUST_000939,2024-03-12 05:21:00,29925,Paid,2024-04-11 05:21:00
BILL_001839,CUST_000940,2024-01-04 19:58:00,60824,Paid,2024-02-03 19:58:00
BILL_001840,CUST_000940,2024-01-10 19:58:00,60270,Paid,2024-02-09 19:58:00
BILL_001841,CUST_000940,2024-01-09 19:58:00,60212,Paid,2024-02-08 19:58:00
BILL_001842,CUST_000941,2023-11-05 14:15:00,7876,Paid,2023-12-05 14:15:00
BILL_001843,CUST_000941,2023-11-07 14:15:00,8322,Paid,2023-12-07 14:15:00
BILL_001844,CUST_000941,2023-11-06 14:15:00,8052,Pending,2023-12-06 14:15:00
BILL_001845,CUST_000942,2024-01-16 01:23:00,156121,Paid,2024-02-15 01:23:00
BILL_001846,CUST_000942,2024-01-15 01:23:00,155359,Paid,2024-02-14 01:23:00
BILL_001847,CUST_000942,2024-01-16 01:23:00,155842,Paid,2024-02-15 01:23:00
BILL_001848,CUST_000943,2024-02-12 00:49:00,308682,Paid,2024-03-13 00:49:00
BILL_001849,CUST_000944,2024-03-15 21:41:00,167605,Paid,2024-04-14 21:41:00
BILL_001850,CUST_000944,2024-03-08 21:41:00,168287,Overdue,2024-04-07 21:41:00
BILL_001851,CUST_000945,2023-07-17 13:00:00,91811,Paid,2023-08-16 13:00:00
BILL_001852,CUST_000945,2023-07-11 13:00:00,91583,Paid,2023-08-10 13:00:00
BILL_001853,CUST_000945,2023-07-13 13:00:00,90867,Paid,2023-08-12 13:00:00
BILL_001854,CUST_000946,2023-11-22 15:12:00,172852,Paid,2023-12-22 15:12:00
BILL_001855,CUST_000946,2023-11-25 15:12:00,172968,Paid,2023-12-25 15:12:00
BILL_001856,CUST_000947,2024-01-30 15:11:00,81564,Paid,2024-02-29 15:11:00
BILL_001857,CUST_000947,2024-01-27 15:11:00,81341,Pending,2024-02-26 15:11:00
BILL_001858,CUST_000948,2024-02-09 17:22:00,98024,Pending,2024-03-10 17:22:00
BILL_001859,CUST_000948,2024-02-13 17:22:00,98038,Paid,2024-03-14 17:22:00
BILL_001860,CUST_000948,2024-02-08 17:22:00,99294,Pending,2024-03-09 17:22:00
BILL_001861,CUST_000949,2024-01-30 18:39:00,157667,Paid,2024-02-29 18:39:00
BILL_001862,CUST_000949,2024-01-27 18:39:00,157418,Paid,2024-02-26 18:39:00
BILL_001863,CUST_000949,2024-01-27 18:39:00,157820,Paid,2024-02-26 18:39:00
BILL_001864,CUST_000950,2024-02-02 03:24:00,171805,Pending,2024-03-03 03:24:00
BILL_001865,CUST_000950,2024-01-27 03:24:00,172005,Paid,2024-02-26 03:24:00
BILL_001866,CUST_000950,2024-01-26 03:24:00,171111,Pending,2024-02-25 03:24:00
BILL_001867,CUST_000951,2024-02-03 21:43:00,111529,Paid,2024-03-04 21:43:00
BILL_001868,CUST_000951,2024-01-31 21:43:00,112243,Paid,2024-03-01 21:43:00
BILL_001869,CUST_000951,2024-01-31 21:43:00,112147,Paid,2024-03-01 21:43:00
BILL_001870,CUST_000952,2023-06-29 09:53:00,805,Paid,2023-07-29 09:53:00
BILL_001871,CUST_000952,2023-07-01 09:53:00,1314,Paid,2023-07-31 09:53:00
BILL_001872,CUST_000953,2024-01-19 19:23:00,298869,Paid,2024-02-18 19:23:00
BILL_001873,CUST_000954,2023-10-07 02:58:00,192638,Pending,2023-11-06 02:58:00
BILL_001874,CUST_000955,2023-03-12 11:44:00,69644,Paid,2023-04-11 11:44:00
BILL_001875,CUST_000955,2023-03-06 11:44:00,69429,Paid,2023-04-05 11:44:00
BILL_001876,CUST_000956,2023-11-12 02:07:00,58842,Paid,2023-12-12 02:07:00
BILL_001877,CUST_000956,2023-11-11 02:07:00,58795,Paid,2023-12-11 02:07:00
BILL_001878,CUST_000956,2023-11-13 02:07:00,59049,Paid,2023-12-13 02:07:00
BILL_001879,CUST_000957,2024-03-16 16:07:00,44141,Paid,2024-04-15 16:07:00
BILL_001880,CUST_000957,2024-03-15 16:07:00,44672,Paid,2024-04-14 16:07:00
BILL_001881,CUST_000958,2024-02-09 21:43:00,123565,Paid,2024-03-10 21:43:00
BILL_001882,CUST_000958,2024-02-11 21:43:00,123835,Paid,2024-03-12 21:43:00
BILL_001883,CUST_000959,2024-01-17 08:09:00,184443,Paid,2024-02-16 08:09:00
BILL_001884,CUST_000959,2024-01-21 08:09:00,183756,Paid,2024-02-20 08:09:00
BILL_001885,CUST_000960,2024-01-24 14:04:00,394802,Paid,2024-02-23 14:04:00
BILL_001886,CUST_000961,2023-11-11 20:34:00,80426,Pending,2023-12-11 20:34:00
BILL_001887,CUST_000961,2023-11-04 20:34:00,81005,Pending,2023-12-04 20:34:00
BILL_001888,CUST_000962,2023-11-10 01:55:00,96662,Paid,2023-12-10 01:55:00
BILL_001889,CUST_000962,2023-11-14 01:55:00,96502,Paid,2023-12-14 01:55:00
BILL_001890,CUST_000962,2023-11-11 01:55:00,97704,Paid,2023-12-11 01:55:00
BILL_001891,CUST_000963,2024-02-27 05:46:00,712765,Pending,2024-03-28 05:46:00
BILL_001892,CUST_000964,2023-11-25 17:23:00,119439,Paid,2023-12-25 17:23:00
BILL_001893,CUST_000964,2023-12-02 17:23:00,119388,Paid,2024-01-01 17:23:00
BILL_001894,CUST_000965,2024-01-29 13:04:00,204571,Paid,2024-02-28 13:04:00
BILL_001895,CUST_000965,2024-01-25 13:04:00,203573,Paid,2024-02-24 13:04:00
BILL_001896,CUST_000966,2024-01-14 22:45:00,194754,Paid,2024-02-13 22:45:00
BILL_001897,CUST_000966,2024-01-13 22:45:00,194070,Paid,2024-02-12 22:45:00
BILL_001898,CUST_000967,2023-01-15 17:41:00,831,Paid,2023-02-14 17:41:00
BILL_001899,CUST_000967,2023-01-20 17:41:00,920,Pending,2023-02-19 17:41:00
BILL_001900,CUST_000967,2023-01-16 17:41:00,100,Paid,2023-02-15 17:41:00
BILL_001901,CUST_000968,2024-02-16 01:29:00,160557,Paid,2024-03-17 01:29:00
BILL_001902,CUST_000968,2024-02-16 01:29:00,159671,Paid,2024-03-17 01:29:00
BILL_001903,CUST_000968,2024-02-16 01:29:00,160025,Paid,2024-03-17 01:29:00
BILL_001904,CUST_000969,2023-08-19 18:18:00,294960,Paid,2023-09-18 18:18:00
BILL_001905,CUST_000969,2023-08-17 18:18:00,295430,Pending,2023-09-16 18:18:00
BILL_001906,CUST_000970,2024-03-06 18:48:00,460554,Paid,2024-04-05 18:48:00
BILL_001907,CUST_000971,2024-03-09 03:26:00,128906,Paid,2024-04-08 03:26:00
BILL_001908,CUST_000971,2024-03-12 03:26:00,128895,Paid,2024-04-11 03:26:00
BILL_001909,CUST_000971,2024-03-15 03:26:00,130214,Paid,2024-04-14 03:26:00
BILL_001910,CUST_000972,2023-12-09 02:53:00,207536,Paid,2024-01-08 02:53:00
BILL_001911,CUST_000973,2024-03-01 08:06:00,2726,Overdue,2024-03-31 08:06:00
BILL_001912,CUST_000973,2024-03-07 08:06:00,2364,Paid,2024-04-06 08:06:00
BILL_001913,CUST_000973,2024-03-06 08:06:00,2428,Paid,2024-04-05 08:06:00
BILL_001914,CUST_000974,2023-11-16 13:27:00,11099,Paid,2023-12-16 13:27:00
BILL_001915,CUST_000974,2023-11-19 13:27:00,11758,Paid,2023-12-19 13:27:00
BILL_001916,CUST_000974,2023-11-20 13:27:00,11405,Paid,2023-12-20 13:27:00
BILL_001917,CUST_000975,2023-06-26 10:19:00,366087,Paid,2023-07-26 10:19:00
BILL_001918,CUST_000976,2023-05-18 04:20:00,1347,Paid,2023-06-17 04:20:00
BILL_001919,CUST_000976,2023-05-19 04:20:00,1139,Paid,2023-06-18 04:20:00
BILL_001920,CUST_000977,2024-02-29 06:19:00,67986,Paid,2024-03-30 06:19:00
BILL_001921,CUST_000977,2024-03-01 06:19:00,67213,Paid,2024-03-31 06:19:00
BILL_001922,CUST_000978,2024-02-22 12:44:00,104700,Pending,2024-03-23 12:44:00
BILL_001923,CUST_000978,2024-02-20 12:44:00,104832,Paid,2024-03-21 12:44:00
BILL_001924,CUST_000978,2024-02-18 12:44:00,105047,Paid,2024-03-19 12:44:00
BILL_001925,CUST_000979,2023-05-31 05:25:00,404585,Paid,2023-06-30 05:25:00
BILL_001926,CUST_000980,2024-03-06 22:13:00,448777,Paid,2024-04-05 22:13:00
BILL_001927,CUST_000981,2024-02-15 16:43:00,552195,Pending,2024-03-16 16:43:00
BILL_001928,CUST_000982,2024-01-18 23:23:00,43270,Pending,2024-02-17 23:23:00
BILL_001929,CUST_000982,2024-01-22 23:23:00,42746,Paid,2024-02-21 23:23:00
BILL_001930,CUST_000982,2024-01-20 23:23:00,43613,Overdue,2024-02-19 23:23:00
BILL_001931,CUST_000983,2023-12-28 04:13:00,51974,Paid,2024-01-27 04:13:00
BILL_001932,CUST_000983,2023-12-21 04:13:00,52092,Paid,2024-01-20 04:13:00
BILL_001933,CUST_000984,2023-11-21 05:39:00,69828,Paid,2023-12-21 05:39:00
BILL_001934,CUST_000985,2024-01-04 02:16:00,397418,Paid,2024-02-03 02:16:00
BILL_001935,CUST_000986,2024-02-19 12:03:00,239825,Paid,2024-03-20 12:03:00
BILL_001936,CUST_000986,2024-02-20 12:03:00,239184,Paid,2024-03-21 12:03:00
BILL_001937,CUST_000987,2024-02-29 16:40:00,105278,Paid,2024-03-30 16:40:00
BILL_001938,CUST_000988,2024-03-02 06:09:00,277978,Pending,2024-04-01 06:09:00
BILL_001939,CUST_000989,2024-02-06 16:03:00,277288,Paid,2024-03-07 16:03:00
BILL_001940,CUST_000989,2024-02-07 16:03:00,277241,Paid,2024-03-08 16:03:00
BILL_001941,CUST_000990,2023-10-13 07:49:00,127644,Paid,2023-11-12 07:49:00
BILL_001942,CUST_000991,2024-02-24 07:53:00,41511,Paid,2024-03-25 07:53:00
BILL_001943,CUST_000991,2024-02-28 07:53:00,41589,Paid,2024-03-29 07:53:00
BILL_001944,CUST_000991,2024-02-28 07:53:00,42323,Paid,2024-03-29 07:53:00
BILL_001945,CUST_000992,2023-08-18 13:14:00,32336,Paid,2023-09-17 13:14:00
BILL_001946,CUST_000992,2023-08-25 13:14:00,32348,Pending,2023-09-24 13:14:00
BILL_001947,CUST_000992,2023-08-25 13:14:00,31087,Paid,2023-09-24 13:14:00
BILL_001948,CUST_000993,2023-09-22 10:39:00,60536,Paid,2023-10-22 10:39:00
BILL_001949,CUST_000994,2023-08-13 01:15:00,94090,Paid,2023-09-12 01:15:00
BILL_001950,CUST_000994,2023-08-14 01:15:00,94704,Paid,2023-09-13 01:15:00
BILL_001951,CUST_000995,2023-10-21 22:55:00,114871,Paid,2023-11-20 22:55:00
BILL_001952,CUST_000995,2023-10-24 22:55:00,115225,Paid,2023-11-23 22:55:00
BILL_001953,CUST_000996,2024-02-06 08:03:00,58654,Paid,2024-03-07 08:03:00
BILL_001954,CUST_000996,2024-02-07 08:03:00,58612,Paid,2024-03-08 08:03:00
BILL_001955,CUST_000996,2024-02-04 08:03:00,58029,Paid,2024-03-05 08:03:00
BILL_001956,CUST_000997,2023-12-18 21:54:00,238563,Paid,2024-01-17 21:54:00
BILL_001957,CUST_000997,2023-12-18 21:54:00,238534,Paid,2024-01-17 21:54:00
BILL_001958,CUST_000997,2023-12-20 21:54:00,239025,Paid,2024-01-19 21:54:00
BILL_001959,CUST_000998,2023-06-27 04:02:00,34738,Paid,2023-07-27 04:02:00
BILL_001960,CUST_000998,2023-06-28 04:02:00,34899,Paid,2023-07-28 04:02:00
BILL_001961,CUST_000999,2024-03-10 22:37:00,63059,Paid,2024-04-09 22:37:00
BILL_001962,CUST_000999,2024-03-09 22:37:00,63222,Paid,2024-04-08 22:37:00
BILL_001963,CUST_001000,2024-02-19 01:57:00,28477,Paid,2024-03-20 01:57:00
BILL_001964,CUST_001001,2024-01-02 23:03:00,363479,Paid,2024-02-01 23:03:00
BILL_001965,CUST_001002,2024-02-20 22:15:00,84885,Paid,2024-03-21 22:15:00
BILL_001966,CUST_001002,2024-02-20 22:15:00,85336,Pending,2024-03-21 22:15:00
BILL_001967,CUST_001002,2024-02-21 22:15:00,85850,Overdue,2024-03-22 22:15:00
BILL_001968,CUST_001003,2024-01-03 17:29:00,285909,Paid,2024-02-02 17:29:00
BILL_001969,CUST_001004,2023-08-15 06:40:00,12170,Pending,2023-09-14 06:40:00
BILL_001970,CUST_001004,2023-08-12 06:40:00,12142,Pending,2023-09-11 06:40:00
BILL_001971,CUST_001004,2023-08-11 06:40:00,11730,Paid,2023-09-10 06:40:00
BILL_001972,CUST_001005,2024-02-27 10:08:00,174144,Paid,2024-03-28 10:08:00
BILL_001973,CUST_001005,2024-02-27 10:08:00,173314,Paid,2024-03-28 10:08:00
BILL_001974,CUST_001006,2024-01-30 04:25:00,316053,Paid,2024-02-29 04:25:00
BILL_001975,CUST_001007,2024-03-05 10:12:00,828299,Paid,2024-04-04 10:12:00
BILL_001976,CUST_001008,2024-03-02 07:00:00,41200,Paid,2024-04-01 07:00:00
BILL_001977,CUST_001008,2024-03-02 07:00:00,41152,Paid,2024-04-01 07:00:00
BILL_001978,CUST_001008,2024-03-06 07:00:00,41149,Paid,2024-04-05 07:00:00
BILL_001979,CUST_001009,2024-02-17 21:54:00,199396,Paid,2024-03-18 21:54:00
BILL_001980,CUST_001009,2024-02-19 21:54:00,199268,Pending,2024-03-20 21:54:00
BILL_001981,CUST_001010,2024-03-05 18:12:00,564702,Paid,2024-04-04 18:12:00
BILL_001982,CUST_001011,2024-03-02 04:07:00,80223,Paid,2024-04-01 04:07:00
BILL_001983,CUST_001012,2024-02-15 02:32:00,69003,Paid,2024-03-16 02:32:00
BILL_001984,CUST_001012,2024-02-13 02:32:00,68542,Paid,2024-03-14 02:32:00
BILL_001985,CUST_001012,2024-02-13 02:32:00,68268,Pending,2024-03-14 02:32:00
BILL_001986,CUST_001013,2023-11-30 07:11:00,42820,Pending,2023-12-30 07:11:00
BILL_001987,CUST_001013,2023-11-29 07:11:00,42720,Paid,2023-12-29 07:11:00
BILL_001988,CUST_001014,2023-12-26 13:24:00,43240,Paid,2024-01-25 13:24:00
BILL_001989,CUST_001014,2023-12-26 13:24:00,43124,Paid,2024-01-25 13:24:00
BILL_001990,CUST_001015,2023-03-16 22:06:00,45838,Pending,2023-04-15 22:06:00
BILL_001991,CUST_001015,2023-03-15 22:06:00,44932,Paid,2023-04-14 22:06:00
BILL_001992,CUST_001016,2023-08-24 16:13:00,70440,Paid,2023-09-23 16:13:00
BILL_001993,CUST_001016,2023-08-21 16:13:00,70669,Pending,2023-09-20 16:13:00
BILL_001994,CUST_001017,2024-02-04 03:14:00,156616,Paid,2024-03-05 03:14:00
BILL_001995,CUST_001017,2024-02-07 03:14:00,157092,Paid,2024-03-08 03:14:00
