event_id,customer_id,invoice_date,total_due,payment_status,due_date
BILL_002056,CUST_001046,2023-07-28 20:33:00,74910,Paid,2023-08-27 20:33:00
BILL_002057,CUST_001046,2023-07-29 20:33:00,74917,Paid,2023-08-28 20:33:00
BILL_002058,CUST_001047,2023-12-05 14:25:00,402247,Paid,2024-01-04 14:25:00
BILL_002059,CUST_001048,2023-11-14 15:50:00,141594,Paid,2023-12-14 15:50:00
BILL_002060,CUST_001049,2023-12-27 06:22:00,209623,Pending,2024-01-26 06:22:00
BILL_002061,CUST_001049,2023-12-22 06:22:00,209742,Paid,2024-01-21 06:22:00
BILL_002062,CUST_001049,2023-12-22 06:22:00,208370,Paid,2024-01-21 06:22:00
BILL_002063,CUST_001050,2024-02-07 13:26:00,138772,Paid,2024-03-08 13:26:00
BILL_002064,CUST_001051,2024-02-07 18:28:00,107307,Paid,2024-03-08 18:28:00
BILL_002065,CUST_001051,2024-02-10 18:28:00,107433,Paid,2024-03-11 18:28:00
BILL_002066,CUST_001051,2024-02-08 18:28:00,107984,Paid,2024-03-09 18:28:00
BILL_002067,CUST_001052,2023-12-29 07:21:00,177077,Paid,2024-01-28 07:21:00
BILL_002068,CUST_001053,2024-02-14 07:44:00,102834,Paid,2024-03-15 07:44:00
BILL_002069,CUST_001053,2024-02-12 07:44:00,102694,Paid,2024-03-13 07:44:00
BILL_002070,CUST_001053,2024-02-15 07:44:00,102762,Paid,2024-03-16 07:44:00
BILL_002071,CUST_001054,2023-12-12 17:21:00,74019,Paid,2024-01-11 17:21:00
BILL_002072,CUST_001054,2023-12-15 17:21:00,74060,Paid,2024-01-14 17:21:00
BILL_002073,CUST_001055,2024-03-11 16:48:00,164487,Paid,2024-04-10 16:48:00
BILL_002074,CUST_001055,2024-03-11 16:48:00,164963,Paid,2024-04-10 16:48:00
BILL_002075,CUST_001056,2024-02-24 10:32:00,67607,Paid,2024-03-25 10:32:00
BILL_002076,CUST_001056,2024-02-27 10:32:00,68018,Paid,2024-03-28 10:32:00
BILL_002077,CUST_001056,2024-02-28 10:32:00,68427,Paid,2024-03-29 10:32:00
BILL_002078,CUST_001057,2024-01-18 01:17:00,186549,Paid,2024-02-17 01:17:00
BILL_002079,CUST_001058,2024-02-05 18:05:00,26857,Paid,2024-03-06 18:05:00
BILL_002080,CUST_001058,2024-01-30 18:05:00,27198,Paid,2024-02-29 18:05:00
BILL_002081,CUST_001058,2024-02-05 18:05:00,27775,Pending,2024-03-06 18:05:00
BILL_002082,CUST_001059,2023-08-24 09:54:00,407173,Paid,2023-09-23 09:54:00
BILL_002083,CUST_001061,2023-08-07 02:27:00,7317,Paid,2023-09-06 02:27:00
BILL_002084,CUST_001061,2023-08-12 02:27:00,7519,Paid,2023-09-11 02:27:00
BILL_002085,CUST_001061,2023-08-09 02:27:00,8097,Paid,2023-09-08 02:27:00
BILL_002086,CUST_001062,2023-05-01 00:27:00,118183,Paid,2023-05-31 00:27:00
BILL_002087,CUST_001063,2024-02-21 06:26:00,128075,Paid,2024-03-22 06:26:00
BILL_002088,CUST_001063,2024-02-23 06:26:00,127558,Paid,2024-03-24 06:26:00
BILL_002089,CUST_001063,2024-02-22 06:26:00,127582,Paid,2024-03-23 06:26:00
BILL_002090,CUST_001064,2024-03-05 04:32:00,123919,Paid,2024-04-04 04:32:00
BILL_002091,CUST_001064,2024-03-04 04:32:00,123094,Paid,2024-04-03 04:32:00
BILL_002092,CUST_001064,2024-02-29 04:32:00,123324,Paid,2024-03-30 04:32:00
BILL_002093,CUST_001065,2023-07-22 12:37:00,4025,Paid,2023-08-21 12:37:00
BILL_002094,CUST_001065,2023-07-17 12:37:00,4122,Paid,2023-08-16 12:37:00
BILL_002095,CUST_001066,2024-01-22 00:29:00,278261,Paid,2024-02-21 00:29:00
BILL_002096,CUST_001067,2024-01-23 17:56:00,108015,Paid,2024-02-22 17:56:00
BILL_002097,CUST_001067,2024-01-22 17:56:00,108053,Paid,2024-02-21 17:56:00
BILL_002098,CUST_001067,2024-01-24 17:56:00,108659,Paid,2024-02-23 17:56:00
BILL_002099,CUST_001068,2024-03-06 16:53:00,212745,Paid,2024-04-05 16:53:00
BILL_002100,CUST_001068,2024-03-10 16:53:00,213689,Paid,2024-04-09 16:53:00
BILL_002101,CUST_001069,2023-10-14 20:12:00,211829,Pending,2023-11-13 20:12:00
BILL_002102,CUST_001070,2023-08-15 12:07:00,29606,Paid,2023-09-14 12:07:00
BILL_002103,CUST_001070,2023-08-14 12:07:00,29428,Paid,2023-09-13 12:07:00
BILL_002104,CUST_001070,2023-08-14 12:07:00,29140,Paid,2023-09-13 12:07:00
BILL_002105,CUST_001071,2023-11-06 17:37:00,119812,Paid,2023-12-06 17:37:00
BILL_002106,CUST_001071,2023-11-08 17:37:00,119266,Paid,2023-12-08 17:37:00
BILL_002107,CUST_001071,2023-11-05 17:37:00,119741,Overdue,2023-12-05 17:37:00
BILL_002108,CUST_001072,2024-02-06 20:26:00,387535,Paid,2024-03-07 20:26:00
BILL_002109,CUST_001073,2024-01-05 14:06:00,96277,Paid,2024-02-04 14:06:00
BILL_002110,CUST_001073,2024-01-08 14:06:00,95797,Pending,2024-02-07 14:06:00
BILL_002111,CUST_001073,2024-01-05 14:06:00,96333,Pending,2024-02-04 14:06:00
BILL_002112,CUST_001074,2023-09-02 00:20:00,151253,Paid,2023-10-02 00:20:00
BILL_002113,CUST_001074,2023-09-07 00:20:00,151192,Paid,2023-10-07 00:20:00
BILL_002114,CUST_001074,2023-09-07 00:20:00,151260,Paid,2023-10-07 00:20:00
BILL_002115,CUST_001075,2024-03-18 17:26:00,223227,Paid,2024-04-17 17:26:00
BILL_002116,CUST_001075,2024-03-12 17:26:00,224015,Paid,2024-04-11 17:26:00
BILL_002117,CUST_001075,2024-03-14 17:26:00,223323,Paid,2024-04-13 17:26:00
BILL_002118,CUST_001076,2023-08-20 04:18:00,27949,Paid,2023-09-19 04:18:00
BILL_002119,CUST_001076,2023-08-25 04:18:00,28478,Paid,2023-09-24 04:18:00
BILL_002120,CUST_001077,2024-02-13 23:33:00,212810,Paid,2024-03-14 23:33:00
BILL_002121,CUST_001077,2024-02-12 23:33:00,213304,Paid,2024-03-13 23:33:00
BILL_002122,CUST_001078,2023-12-15 01:01:00,3441,Paid,2024-01-14 01:01:00
BILL_002123,CUST_001078,2023-12-10 01:01:00,3377,Overdue,2024-01-09 01:01:00
BILL_002124,CUST_001078,2023-12-13 01:01:00,2295,Paid,2024-01-12 01:01:00
BILL_002125,CUST_001079,2023-04-14 03:50:00,49800,Paid,2023-05-14 03:50:00
BILL_002126,CUST_001079,2023-04-13 03:50:00,49490,Paid,2023-05-13 03:50:00
BILL_002127,CUST_001079,2023-04-07 03:50:00,49989,Paid,2023-05-07 03:50:00
BILL_002128,CUST_001080,2024-01-04 03:13:00,94897,Paid,2024-02-03 03:13:00
BILL_002129,CUST_001080,2024-01-08 03:13:00,94951,Paid,2024-02-07 03:13:00
BILL_002130,CUST_001082,2024-03-19 10:01:00,169677,Paid,2024-04-18 10:01:00
BILL_002131,CUST_001083,2024-02-08 22:02:00,229553,Overdue,2024-03-09 22:02:00
BILL_002132,CUST_001083,2024-02-08 22:02:00,230348,Paid,2024-03-09 22:02:00
BILL_002133,CUST_001084,2024-03-18 04:59:00,85930,Paid,2024-04-17 04:59:00
BILL_002134,CUST_001084,2024-03-17 04:59:00,86332,Overdue,2024-04-16 04:59:00
BILL_002135,CUST_001085,2023-06-02 14:35:00,13526,Paid,2023-07-02 14:35:00
BILL_002136,CUST_001085,2023-05-30 14:35:00,13530,Paid,2023-06-29 14:35:00
BILL_002137,CUST_001085,2023-06-03 14:35:00,14280,Paid,2023-07-03 14:35:00
BILL_002138,CUST_001087,2024-02-24 04:20:00,80419,Paid,2024-03-25 04:20:00
BILL_002139,CUST_001087,2024-02-27 04:20:00,80811,Paid,2024-03-28 04:20:00
BILL_002140,CUST_001087,2024-02-20 04:20:00,80340,Paid,2024-03-21 04:20:00
BILL_002141,CUST_001088,2023-09-27 06:51:00,354612,Paid,2023-10-27 06:51:00
BILL_002142,CUST_001089,2023-12-12 02:09:00,18313,Paid,2024-01-11 02:09:00
BILL_002143,CUST_001089,2023-12-18 02:09:00,18006,Paid,2024-01-17 02:09:00
BILL_002144,CUST_001090,2024-01-09 17:23:00,137789,Paid,2024-02-08 17:23:00
BILL_002145,CUST_001090,2024-01-09 17:23:00,138251,Paid,2024-02-08 17:23:00
BILL_002146,CUST_001091,2024-03-12 08:50:00,28194,Paid,2024-04-11 08:50:00
BILL_002147,CUST_001092,2024-02-12 11:49:00,73158,Paid,2024-03-13 11:49:00
BILL_002148,CUST_001092,2024-02-09 11:49:00,72583,Paid,2024-03-10 11:49:00
BILL_002149,CUST_001093,2023-07-24 20:49:00,40610,Pending,2023-08-23 20:49:00
BILL_002150,CUST_001093,2023-07-27 20:49:00,40007,Paid,2023-08-26 20:49:00
BILL_002151,CUST_001094,2024-01-15 03:31:00,218199,Paid,2024-02-14 03:31:00
BILL_002152,CUST_001094,2024-01-14 03:31:00,218426,Paid,2024-02-13 03:31:00
BILL_002153,CUST_001095,2024-03-13 16:59:00,142005,Paid,2024-04-12 16:59:00
BILL_002154,CUST_001095,2024-03-19 16:59:00,142539,Paid,2024-04-18 16:59:00
BILL_002155,CUST_001095,2024-03-14 16:59:00,141786,Paid,2024-04-13 16:59:00
BILL_002156,CUST_001096,2024-02-27 12:10:00,892506,Overdue,2024-03-28 12:10:00
BILL_002157,CUST_001097,2023-12-29 13:45:00,448965,Overdue,2024-01-28 13:45:00
BILL_002158,CUST_001097,2023-12-30 13:45:00,449663,Paid,2024-01-29 13:45:00
BILL_002159,CUST_001098,2023-12-18 17:26:00,87107,Paid,2024-01-17 17:26:00
BILL_002160,CUST_001099,2023-08-17 00:51:00,6573,Paid,2023-09-16 00:51:00
BILL_002161,CUST_001100,2023-12-02 05:18:00,173251,Paid,2024-01-01 05:18:00
BILL_002162,CUST_001100,2023-11-29 05:18:00,174122,Paid,2023-12-29 05:18:00
BILL_002163,CUST_001101,2024-02-14 03:51:00,713310,Paid,2024-03-15 03:51:00
BILL_002164,CUST_001102,2023-12-23 04:55:00,31337,Overdue,2024-01-22 04:55:00
BILL_002165,CUST_001102,2023-12-29 04:55:00,30928,Paid,2024-01-28 04:55:00
BILL_002166,CUST_001102,2023-12-29 04:55:00,31527,Paid,2024-01-28 04:55:00
BILL_002167,CUST_001103,2024-03-10 07:20:00,119477,Paid,2024-04-09 07:20:00
BILL_002168,CUST_001103,2024-03-06 07:20:00,119501,Paid,2024-04-05 07:20:00
BILL_002169,CUST_001103,2024-03-05 07:20:00,120429,Paid,2024-04-04 07:20:00
BILL_002170,CUST_001104,2024-02-15 04:15:00,57039,Paid,2024-03-16 04:15:00
BILL_002171,CUST_001104,2024-02-16 04:15:00,56567,Paid,2024-03-17 04:15:00
BILL_002172,CUST_001104,2024-02-20 04:15:00,57050,Pending,2024-03-21 04:15:00
BILL_002173,CUST_001105,2023-08-13 13:35:00,32308,Paid,2023-09-12 13:35:00
BILL_002174,CUST_001105,2023-08-11 13:35:00,32587,Pending,2023-09-10 13:35:00
BILL_002175,CUST_001106,2024-03-16 00:56:00,206113,Paid,2024-04-15 00:56:00
BILL_002176,CUST_001106,2024-03-16 00:56:00,205205,Paid,2024-04-15 00:56:00
BILL_002177,CUST_001107,2023-11-10 22:10:00,199800,Paid,2023-12-10 22:10:00
BILL_002178,CUST_001107,2023-11-12 22:10:00,199281,Paid,2023-12-12 22:10:00
BILL_002179,CUST_001108,2024-03-04 22:40:00,346680,Paid,2024-04-03 22:40:00
BILL_002180,CUST_001108,2024-02-29 22:40:00,346304,Pending,2024-03-30 22:40:00
BILL_002181,CUST_001109,2024-01-15 00:55:00,212797,Paid,2024-02-14 00:55:00
BILL_002182,CUST_001109,2024-01-12 00:55:00,212706,Paid,2024-02-11 00:55:00
BILL_002183,CUST_001110,2023-10-09 09:11:00,74505,Pending,2023-11-08 09:11:00
BILL_002184,CUST_001110,2023-10-13 09:11:00,74854,Paid,2023-11-12 09:11:00
BILL_002185,CUST_001110,2023-10-10 09:11:00,73962,Paid,2023-11-09 09:11:00
BILL_002186,CUST_001111,2024-03-18 00:51:00,99205,Paid,2024-04-17 00:51:00
BILL_002187,CUST_001112,2024-02-16 06:04:00,59965,Paid,2024-03-17 06:04:00
BILL_002188,CUST_001112,2024-02-14 06:04:00,59724,Overdue,2024-03-15 06:04:00
BILL_002189,CUST_001113,2024-01-08 00:46:00,64284,Paid,2024-02-07 00:46:00
BILL_002190,CUST_001113,2024-01-05 00:46:00,64249,Pending,2024-02-04 00:46:00
BILL_002191,CUST_001113,2024-01-05 00:46:00,64013,Paid,2024-02-04 00:46:00
BILL_002192,CUST_001114,2023-08-31 01:17:00,78586,Pending,2023-09-30 01:17:00
BILL_002193,CUST_001114,2023-09-03 01:17:00,78711,Paid,2023-10-03 01:17:00
BILL_002194,CUST_001114,2023-09-05 01:17:00,77594,Overdue,2023-10-05 01:17:00
BILL_002195,CUST_001115,2024-03-16 06:41:00,145994,Paid,2024-04-15 06:41:00
BILL_002196,CUST_001115,2024-03-14 06:41:00,146058,Paid,2024-04-13 06:41:00
BILL_002197,CUST_001115,2024-03-17 06:41:00,146036,Paid,2024-04-16 06:41:00
BILL_002198,CUST_001116,2024-01-13 23:51:00,75685,Paid,2024-02-12 23:51:00
BILL_002199,CUST_001116,2024-01-11 23:51:00,75004,Paid,2024-02-10 23:51:00
BILL_002200,CUST_001116,2024-01-10 23:51:00,75463,Paid,2024-02-09 23:51:00
BILL_002201,CUST_001117,2024-01-05 02:37:00,95196,Paid,2024-02-04 02:37:00
BILL_002202,CUST_001117,2024-01-05 02:37:00,94660,Paid,2024-02-04 02:37:00
BILL_002203,CUST_001118,2024-02-20 01:44:00,291905,Paid,2024-03-21 01:44:00
BILL_002204,CUST_001118,2024-02-26 01:44:00,291751,Paid,2024-03-27 01:44:00
BILL_002205,CUST_001119,2023-12-14 00:05:00,64899,Paid,2024-01-13 00:05:00
BILL_002206,CUST_001119,2023-12-18 00:05:00,64963,Paid,2024-01-17 00:05:00
BILL_002207,CUST_001119,2023-12-15 00:05:00,63823,Paid,2024-01-14 00:05:00
BILL_002208,CUST_001120,2024-02-26 18:33:00,14962,Paid,2024-03-27 18:33:00
BILL_002209,CUST_001120,2024-02-26 18:33:00,14902,Paid,2024-03-27 18:33:00
BILL_002210,CUST_001120,2024-02-27 18:33:00,16045,Paid,2024-03-28 18:33:00
BILL_002211,CUST_001121,2024-02-13 07:11:00,148215,Pending,2024-03-14 07:11:00
BILL_002212,CUST_001121,2024-02-16 07:11:00,147377,Paid,2024-03-17 07:11:00
BILL_002213,CUST_001121,2024-02-19 07:11:00,147932,Paid,2024-03-20 07:11:00
BILL_002214,CUST_001122,2023-12-18 15:50:00,98672,Paid,2024-01-17 15:50:00
BILL_002215,CUST_001122,2023-12-20 15:50:00,98657,Paid,2024-01-19 15:50:00
BILL_002216,CUST_001122,2023-12-19 15:50:00,98444,Paid,2024-01-18 15:50:00
BILL_002217,CUST_001123,2024-02-22 23:21:00,403731,Paid,2024-03-23 23:21:00
BILL_002218,CUST_001124,2023-02-09 04:55:00,211513,Overdue,2023-03-11 04:55:00
BILL_002219,CUST_001125,2023-10-11 04:53:00,48615,Paid,2023-11-10 04:53:00
BILL_002220,CUST_001125,2023-10-16 04:53:00,47815,Paid,2023-11-15 04:53:00
BILL_002221,CUST_001126,2023-08-20 03:57:00,55314,Paid,2023-09-19 03:57:00
BILL_002222,CUST_001126,2023-08-20 03:57:00,55552,Overdue,2023-09-19 03:57:00
BILL_002223,CUST_001126,2023-08-16 03:57:00,55818,Paid,2023-09-15 03:57:00
BILL_002224,CUST_001127,2024-02-06 09:53:00,264893,Paid,2024-03-07 09:53:00
BILL_002225,CUST_001128,2023-11-30 23:01:00,180365,Paid,2023-12-30 23:01:00
BILL_002226,CUST_001129,2023-12-12 19:05:00,729016,Paid,2024-01-11 19:05:00
BILL_002227,CUST_001130,2023-12-16 12:57:00,283524,Paid,2024-01-15 12:57:00
BILL_002228,CUST_001131,2024-01-24 05:01:00,263127,Paid,2024-02-23 05:01:00
BILL_002229,CUST_001132,2024-01-26 01:55:00,661477,Paid,2024-02-25 01:55:00
BILL_002230,CUST_001133,2024-02-15 14:37:00,333118,Paid,2024-03-16 14:37:00
BILL_002231,CUST_001134,2024-02-09 02:23:00,134732,Paid,2024-03-10 02:23:00
BILL_002232,CUST_001134,2024-02-05 02:23:00,135154,Paid,2024-03-06 02:23:00
BILL_002233,CUST_001135,2024-02-25 20:10:00,33953,Paid,2024-03-26 20:10:00
BILL_002234,CUST_001135,2024-03-02 20:10:00,34527,Paid,2024-04-01 20:10:00
BILL_002235,CUST_001135,2024-02-26 20:10:00,34115,Paid,2024-03-27 20:10:00
BILL_002236,CUST_001136,2023-10-18 14:31:00,156993,Paid,2023-11-17 14:31:00
BILL_002237,CUST_001136,2023-10-18 14:31:00,156716,Paid,2023-11-17 14:31:00
BILL_002238,CUST_001136,2023-10-14 14:31:00,156599,Overdue,2023-11-13 14:31:00
BILL_002239,CUST_001137,2023-12-28 11:14:00,273104,Paid,2024-01-27 11:14:00
BILL_002240,CUST_001138,2024-02-22 17:10:00,205734,Paid,2024-03-23 17:10:00
BILL_002241,CUST_001138,2024-02-20 17:10:00,206087,Paid,2024-03-21 17:10:00
BILL_002242,CUST_001138,2024-02-23 17:10:00,206691,Paid,2024-03-24 17:10:00
BILL_002243,CUST_001139,2024-02-23 15:10:00,193294,Paid,2024-03-24 15:10:00
BILL_002244,CUST_001139,2024-02-25 15:10:00,192693,Paid,2024-03-26 15:10:00
BILL_002245,CUST_001140,2023-11-09 14:33:00,214943,Paid,2023-12-09 14:33:00
BILL_002246,CUST_001141,2023-05-31 22:01:00,341857,Paid,2023-06-30 22:01:00
BILL_002247,CUST_001141,2023-06-02 22:01:00,341195,Paid,2023-07-02 22:01:00
BILL_002248,CUST_001142,2024-03-10 13:53:00,641042,Paid,2024-04-09 13:53:00
BILL_002249,CUST_001143,2023-07-02 12:10:00,22654,Paid,2023-08-01 12:10:00
BILL_002250,CUST_001144,2024-01-12 12:22:00,29162,Paid,2024-02-11 12:22:00
BILL_002251,CUST_001144,2024-01-07 12:22:00,29465,Paid,2024-02-06 12:22:00
BILL_002252,CUST_001144,2024-01-10 12:22:00,29667,Paid,2024-02-09 12:22:00
BILL_002253,CUST_001145,2024-02-21 02:28:00,68244,Paid,2024-03-22 02:28:00
BILL_002254,CUST_001145,2024-02-17 02:28:00,69018,Paid,2024-03-18 02:28:00
BILL_002255,CUST_001146,2024-01-08 15:29:00,117405,Paid,2024-02-07 15:29:00
BILL_002256,CUST_001146,2024-01-10 15:29:00,117608,Paid,2024-02-09 15:29:00
BILL_002257,CUST_001147,2023-04-11 12:23:00,44686,Overdue,2023-05-11 12:23:00
BILL_002258,CUST_001147,2023-04-13 12:23:00,44931,Paid,2023-05-13 12:23:00
BILL_002259,CUST_001147,2023-04-12 12:23:00,44570,Overdue,2023-05-12 12:23:00
BILL_002260,CUST_001148,2024-03-13 16:24:00,535350,Paid,2024-04-12 16:24:00
BILL_002261,CUST_001149,2023-10-24 12:38:00,212826,Paid,2023-11-23 12:38:00
BILL_002262,CUST_001149,2023-10-24 12:38:00,211934,Paid,2023-11-23 12:38:00
BILL_002263,CUST_001150,2024-03-02 07:37:00,99080,Paid,2024-04-01 07:37:00
BILL_002264,CUST_001150,2024-03-01 07:37:00,99080,Paid,2024-03-31 07:37:00
BILL_002265,CUST_001150,2024-02-28 07:37:00,97869,Paid,2024-03-29 07:37:00
BILL_002266,CUST_001151,2024-02-04 04:49:00,99118,Pending,2024-03-05 04:49:00
BILL_002267,CUST_001151,2024-02-06 04:49:00,98668,Paid,2024-03-07 04:49:00
BILL_002268,CUST_001151,2024-02-06 04:49:00,99402,Paid,2024-03-07 04:49:00
BILL_002269,CUST_001152,2024-02-10 19:29:00,56916,Pending,2024-03-11 19:29:00
BILL_002270,CUST_001152,2024-02-09 19:29:00,56797,Paid,2024-03-10 19:29:00
BILL_002271,CUST_001153,2024-01-27 22:04:00,175427,Paid,2024-02-26 22:04:00
BILL_002272,CUST_001153,2024-02-01 22:04:00,176008,Pending,2024-03-02 22:04:00
BILL_002273,CUST_001154,2024-02-20 09:30:00,123845,Paid,2024-03-21 09:30:00
BILL_002274,CUST_001154,2024-02-17 09:30:00,124004,Paid,2024-03-18 09:30:00
BILL_002275,CUST_001154,2024-02-15 09:30:00,124397,Paid,2024-03-16 09:30:00
BILL_002276,CUST_001155,2023-12-08 14:30:00,318407,Paid,2024-01-07 14:30:00
BILL_002277,CUST_001156,2024-02-07 07:23:00,65418,Paid,2024-03-08 07:23:00
BILL_002278,CUST_001156,2024-02-09 07:23:00,65611,Paid,2024-03-10 07:23:00
BILL_002279,CUST_001156,2024-02-07 07:23:00,65243,Paid,2024-03-08 07:23:00
BILL_002280,CUST_001157,2024-02-01 00:48:00,570617,Paid,2024-03-02 00:48:00
BILL_002281,CUST_001158,2023-12-19 20:14:00,46130,Pending,2024-01-18 20:14:00
BILL_002282,CUST_001159,2023-11-14 15:42:00,49318,Paid,2023-12-14 15:42:00
BILL_002283,CUST_001159,2023-11-15 15:42:00,49946,Paid,2023-12-15 15:42:00
BILL_002284,CUST_001160,2023-10-27 13:20:00,141583,Paid,2023-11-26 13:20:00
BILL_002285,CUST_001160,2023-10-26 13:20:00,141743,Paid,2023-11-25 13:20:00
BILL_002286,CUST_001160,2023-10-28 13:20:00,142709,Pending,2023-11-27 13:20:00
BILL_002287,CUST_001161,2023-12-05 14:14:00,705858,Paid,2024-01-04 14:14:00
BILL_002288,CUST_001162,2024-03-17 21:57:00,69480,Paid,2024-04-16 21:57:00
BILL_002289,CUST_001162,2024-03-20 21:57:00,68699,Paid,2024-04-19 21:57:00
BILL_002290,CUST_001163,2023-12-27 00:41:00,76063,Paid,2024-01-26 00:41:00
BILL_002291,CUST_001163,2023-12-21 00:41:00,76407,Pending,2024-01-20 00:41:00
BILL_002292,CUST_001164,2023-09-02 00:13:00,200178,Paid,2023-10-02 00:13:00
BILL_002293,CUST_001165,2024-03-04 12:28:00,161985,Paid,2024-04-03 12:28:00
BILL_002294,CUST_001166,2023-12-13 14:51:00,370118,Pending,2024-01-12 14:51:00
BILL_002295,CUST_001167,2023-11-08 00:50:00,33998,Paid,2023-12-08 00:50:00
BILL_002296,CUST_001167,2023-11-01 00:50:00,34440,Paid,2023-12-01 00:50:00
BILL_002297,CUST_001167,2023-11-06 00:50:00,34479,Paid,2023-12-06 00:50:00
BILL_002298,CUST_001168,2023-11-17 12:22:00,260144,Paid,2023-12-17 12:22:00
BILL_002299,CUST_001168,2023-11-11 12:22:00,260226,Paid,2023-12-11 12:22:00
BILL_002300,CUST_001169,2023-10-21 12:29:00,324517,Paid,2023-11-20 12:29:00
BILL_002301,CUST_001169,2023-10-24 12:29:00,324232,Pending,2023-11-23 12:29:00
BILL_002302,CUST_001170,2024-02-28 17:03:00,89220,Paid,2024-03-29 17:03:00
BILL_002303,CUST_001170,2024-03-05 17:03:00,88344,Paid,2024-04-04 17:03:00
BILL_002304,CUST_001170,2024-03-03 17:03:00,88766,Paid,2024-04-02 17:03:00
BILL_002305,CUST_001171,2024-01-21 03:16:00,223955,Pending,2024-02-20 03:16:00
BILL_002306,CUST_001171,2024-01-22 03:16:00,223197,Paid,2024-02-21 03:16:00
BILL_002307,CUST_001171,2024-01-24 03:16:00,223765,Paid,2024-02-23 03:16:00
BILL_002308,CUST_001172,2024-02-02 00:34:00,45275,Paid,2024-03-03 00:34:00
BILL_002309,CUST_001172,2024-02-02 00:34:00,45673,Paid,2024-03-03 00:34:00
BILL_002310,CUST_001173,2024-03-11 21:05:00,87956,Paid,2024-04-10 21:05:00
BILL_002311,CUST_001173,2024-03-13 21:05:00,87994,Paid,2024-04-12 21:05:00
BILL_002312,CUST_001174,2024-01-09 00:43:00,325418,Overdue,2024-02-08 00:43:00
BILL_002313,CUST_001175,2023-12-25 19:28:00,84803,Paid,2024-01-24 19:28:00
BILL_002314,CUST_001175,2023-12-22 19:28:00,84333,Paid,2024-01-21 19:28:00
BILL_002315,CUST_001175,2023-12-24 19:28:00,84079,Paid,2024-01-23 19:28:00
BILL_002316,CUST_001176,2023-12-23 22:22:00,138961,Paid,2024-01-22 22:22:00
BILL_002317,CUST_001176,2023-12-26 22:22:00,139445,Paid,2024-01-25 22:22:00
BILL_002318,CUST_001176,2023-12-24 22:22:00,139044,Paid,2024-01-23 22:22:00
BILL_002319,CUST_001177,2024-01-11 13:34:00,119580,Paid,2024-02-10 13:34:00
BILL_002320,CUST_001177,2024-01-16 13:34:00,119469,Paid,2024-02-15 13:34:00
BILL_002321,CUST_001177,2024-01-18 13:34:00,118748,Paid,2024-02-17 13:34:00
BILL_002322,CUST_001178,2023-06-07 10:02:00,122245,Paid,2023-07-07 10:02:00
BILL_002323,CUST_001178,2023-06-12 10:02:00,123241,Paid,2023-07-12 10:02:00
BILL_002324,CUST_001179,2024-01-31 07:23:00,78580,Paid,2024-03-01 07:23:00
BILL_002325,CUST_001180,2023-11-03 03:23:00,96848,Paid,2023-12-03 03:23:00
BILL_002326,CUST_001180,2023-10-29 03:23:00,97322,Paid,2023-11-28 03:23:00
BILL_002327,CUST_001180,2023-10-29 03:23:00,97263,Paid,2023-11-28 03:23:00
BILL_002328,CUST_001181,2024-03-07 16:57:00,381703,Paid,2024-04-06 16:57:00
BILL_002329,CUST_001182,2024-01-22 01:50:00,408487,Pending,2024-02-21 01:50:00
BILL_002330,CUST_001183,2024-03-09 19:08:00,36917,Paid,2024-04-08 19:08:00
BILL_002331,CUST_001183,2024-03-10 19:08:00,36735,Paid,2024-04-09 19:08:00
BILL_002332,CUST_001183,2024-03-09 19:08:00,38022,Pending,2024-04-08 19:08:00
BILL_002333,CUST_001184,2024-02-06 03:25:00,114671,Paid,2024-03-07 03:25:00
BILL_002334,CUST_001184,2024-02-12 03:25:00,114698,Paid,2024-03-13 03:25:00
BILL_002335,CUST_001185,2024-03-16 01:19:00,1058733,Paid,2024-04-15 01:19:00
BILL_002336,CUST_001186,2024-01-20 03:11:00,32970,Paid,2024-02-19 03:11:00
BILL_002337,CUST_001186,2024-01-24 03:11:00,33099,Paid,2024-02-23 03:11:00
BILL_002338,CUST_001187,2024-02-08 20:27:00,103601,Paid,2024-03-09 20:27:00
BILL_002339,CUST_001187,2024-02-14 20:27:00,103935,Paid,2024-03-15 20:27:00
BILL_002340,CUST_001187,2024-02-12 20:27:00,104111,Paid,2024-03-13 20:27:00
BILL_002341,CUST_001188,2024-03-17 02:24:00,257462,Paid,2024-04-16 02:24:00
BILL_002342,CUST_001189,2024-03-20 05:26:00,43881,Paid,2024-04-19 05:26:00
BILL_002343,CUST_001189,2024-03-15 05:26:00,44081,Paid,2024-04-14 05:26:00
BILL_002344,CUST_001189,2024-03-20 05:26:00,44689,Paid,2024-04-19 05:26:00
BILL_002345,CUST_001190,2023-12-28 05:14:00,574655,Paid,2024-01-27 05:14:00
BILL_002346,CUST_001191,2023-10-02 03:24:00,129175,Overdue,2023-11-01 03:24:00
BILL_002347,CUST_001191,2023-10-02 03:24:00,129083,Paid,2023-11-01 03:24:00
BILL_002348,CUST_001191,2023-10-08 03:24:00,130382,Paid,2023-11-07 03:24:00
BILL_002349,CUST_001192,2024-02-17 01:05:00,501834,Paid,2024-03-18 01:05:00
BILL_002350,CUST_001193,2023-12-11 03:13:00,62310,Paid,2024-01-10 03:13:00
BILL_002351,CUST_001193,2023-12-16 03:13:00,61379,Paid,2024-01-15 03:13:00
