order_id,customer_id,order_date,product_category,order_value,quantity,discount_amount,payment_method,delivery_days,order_status,rating,is_repeat_customer
TXN_00004645,CUST_000419,2023-04-17 11:39:00,Home & Living,17337,1,3535.59,Wallet,2,Delivered,3.0,1
TXN_00004646,CUST_001818,2023-08-11 18:33:00,Electronics,31806,1,3436.59,Debit Card,2,Delivered,2.0,1
TXN_00004647,CUST_000672,2023-05-23 10:48:00,Home & Living,21058,1,4129.01,COD,2,Cancelled,,1
TXN_00004648,CUST_001863,2023-06-21 13:26:00,Electronics,21378,1,3732.72,Credit Card,3,Delivered,2.0,1
TXN_00004649,CUST_001755,2024-02-09 07:31:00,Home & Living,24828,1,3831.23,Credit Card,3,Delivered,3.0,1
TXN_00004650,CUST_000703,2023-03-11 22:47:00,Fashion,20944,2,1361.17,Debit Card,2,Delivered,5.0,1
TXN_00004651,CUST_001846,2023-04-02 17:27:00,Electronics,221562,2,33341.78,UPI,3,Delivered,4.0,1
TXN_00004652,CUST_000148,2023-12-26 17:37:00,Fashion,6712,2,720.88,Debit Card,3,Delivered,1.0,1
TXN_00004653,CUST_000344,2024-02-15 14:07:00,Electronics,59170,2,10021.03,UPI,2,Delivered,4.0,1
TXN_00004654,CUST_000616,2024-03-08 04:21:00,Home & Living,33749,1,7520.78,Credit Card,5,Delivered,5.0,1
TXN_00004655,CUST_000115,2023-12-16 07:34:00,Electronics,106219,1,12026.17,COD,3,Cancelled,,0
TXN_00004656,CUST_000663,2023-09-09 13:47:00,Home & Living,54187,1,13095.64,Credit Card,2,Delivered,5.0,1
TXN_00004657,CUST_000354,2024-03-01 09:32:00,Electronics,147118,1,11434.13,Net Banking,3,Delivered,4.0,1
TXN_00004658,CUST_001618,2023-07-30 07:33:00,Electronics,48874,1,6805.92,Credit Card,2,Delivered,3.0,1
TXN_00004659,CUST_001325,2023-05-06 23:26:00,Electronics,17381,1,1404.82,Credit Card,3,Delivered,5.0,0
TXN_00004660,CUST_001761,2023-01-27 21:24:00,Electronics,101356,3,21848.8,Debit Card,2,Delivered,5.0,1
TXN_00004661,CUST_000402,2023-06-29 07:01:00,Fashion,7476,1,960.65,Debit Card,2,Delivered,3.0,1
TXN_00004662,CUST_001475,2023-01-12 02:54:00,Electronics,130625,1,22396.37,Credit Card,2,Cancelled,,1
TXN_00004663,CUST_001565,2023-10-09 18:24:00,Home & Living,19496,1,2963.86,UPI,5,Delivered,4.0,1
TXN_00004664,CUST_001232,2024-02-17 19:41:00,Fashion,36444,3,3891.1,COD,7,Delivered,1.0,1
TXN_00004665,CUST_000427,2023-05-31 20:58:00,Home & Living,30016,1,1786.69,UPI,5,Delivered,5.0,1
TXN_00004666,CUST_001032,2023-03-17 22:31:00,Electronics,62203,2,3502.08,UPI,2,Delivered,5.0,1
TXN_00004667,CUST_000942,2023-07-12 15:03:00,Electronics,254821,3,48107.27,Debit Card,3,Delivered,4.0,1
TXN_00004668,CUST_001826,2023-06-17 13:09:00,Home & Living,22002,1,3725.68,Credit Card,2,Delivered,3.0,1
TXN_00004669,CUST_000106,2024-01-18 13:13:00,Electronics,146305,1,20145.58,UPI,3,Delivered,2.0,1
TXN_00004670,CUST_000520,2023-05-25 06:40:00,Electronics,34662,1,7640.56,Credit Card,7,Delivered,4.0,1
TXN_00004671,CUST_001219,2023-09-18 19:24:00,Fashion,7323,1,451.14,UPI,2,Delivered,5.0,1
TXN_00004672,CUST_001531,2023-05-06 07:06:00,Electronics,154494,1,26017.7,Debit Card,5,Delivered,2.0,1
TXN_00004673,CUST_001101,2023-03-19 06:14:00,Electronics,237293,2,40484.15,UPI,3,Delivered,4.0,1
TXN_00004674,CUST_000760,2023-08-04 02:30:00,Electronics,26388,1,2529.08,UPI,3,Delivered,4.0,1
TXN_00004675,CUST_001463,2023-01-25 14:56:00,Electronics,97818,1,11432.12,Debit Card,2,Cancelled,,1
TXN_00004676,CUST_000451,2023-08-17 09:17:00,Home & Living,76740,2,14431.77,Debit Card,5,Delivered,2.0,1
TXN_00004677,CUST_001775,2023-08-25 13:11:00,Electronics,59018,1,5212.71,Credit Card,2,Delivered,5.0,1
TXN_00004678,CUST_001383,2023-03-11 12:15:00,Electronics,108222,2,15328.33,UPI,3,Delivered,4.0,1
TXN_00004679,CUST_001932,2023-10-03 10:44:00,Fashion,4912,2,812.88,Debit Card,7,Delivered,1.0,1
TXN_00004680,CUST_000085,2023-10-11 19:31:00,Electronics,137398,1,18007.65,Net Banking,5,Delivered,3.0,1
TXN_00004681,CUST_001667,2024-02-06 15:49:00,Electronics,119352,1,25299.38,Debit Card,3,Delivered,5.0,1
TXN_00004682,CUST_001759,2023-05-20 21:18:00,Electronics,10176,1,2497.69,UPI,2,Cancelled,,1
TXN_00004683,CUST_001332,2023-05-27 16:45:00,Electronics,12495,1,2844.5,UPI,5,Delivered,5.0,1
TXN_00004684,CUST_000685,2023-07-01 06:28:00,Electronics,33980,1,7672.65,UPI,5,Delivered,4.0,1
TXN_00004685,CUST_001536,2023-05-10 00:48:00,Electronics,97302,1,22273.47,UPI,3,Delivered,2.0,1
TXN_00004686,CUST_001606,2023-07-19 14:26:00,Electronics,132829,1,29702.19,Debit Card,3,Delivered,5.0,1
TXN_00004687,CUST_001142,2023-01-13 08:55:00,Electronics,78101,1,16476.59,Debit Card,2,Delivered,4.0,1
TXN_00004688,CUST_000308,2023-09-03 13:29:00,Fashion,7624,1,1206.25,Debit Card,3,Delivered,5.0,1
TXN_00004689,CUST_000727,2023-11-02 14:22:00,Fashion,4018,1,859.16,Credit Card,5,Delivered,4.0,1
TXN_00004690,CUST_000410,2023-02-08 10:48:00,Electronics,109566,1,18792.64,UPI,2,Delivered,4.0,1
TXN_00004691,CUST_000965,2023-11-30 06:03:00,Fashion,2190,1,115.78,Net Banking,7,Delivered,5.0,1
TXN_00004692,CUST_001274,2024-02-08 01:41:00,Electronics,114729,1,27231.19,UPI,2,Delivered,3.0,1
TXN_00004693,CUST_001470,2024-03-11 08:47:00,Fashion,1733,1,419.99,Credit Card,3,Delivered,5.0,1
TXN_00004694,CUST_000069,2023-07-10 12:22:00,Fashion,4443,1,877.72,UPI,2,Delivered,3.0,1
TXN_00004695,CUST_001487,2023-05-04 23:18:00,Fashion,1859,1,436.06,Wallet,2,Cancelled,,1
TXN_00004696,CUST_001480,2023-05-06 16:51:00,Electronics,30248,1,6042.93,Net Banking,5,Delivered,5.0,1
TXN_00004697,CUST_000684,2023-08-05 11:15:00,Electronics,98619,1,23361.73,UPI,2,Delivered,2.0,1
TXN_00004698,CUST_000701,2023-04-13 21:08:00,Electronics,231948,3,19368.4,Credit Card,2,Delivered,3.0,1
TXN_00004699,CUST_001929,2023-01-17 20:43:00,Electronics,105238,1,25571.11,UPI,2,Delivered,4.0,1
TXN_00004700,CUST_001875,2024-01-26 00:55:00,Fashion,49059,3,8760.42,Credit Card,2,Delivered,5.0,1
TXN_00004701,CUST_001962,2023-08-27 00:54:00,Electronics,45495,2,3046.23,Debit Card,2,Delivered,4.0,1
TXN_00004702,CUST_001169,2023-02-05 01:47:00,Home & Living,51517,2,3113.16,Credit Card,2,Delivered,4.0,1
TXN_00004703,CUST_000503,2023-10-27 21:23:00,Home & Living,47816,1,10575.8,Credit Card,3,Delivered,2.0,1
TXN_00004704,CUST_001689,2023-02-10 19:44:00,Home & Living,28965,1,6336.45,UPI,3,Delivered,4.0,1
TXN_00004705,CUST_001568,2023-10-18 18:47:00,Fashion,1681,1,121.26,Net Banking,2,Delivered,4.0,1
TXN_00004706,CUST_000818,2023-02-11 02:35:00,Electronics,83335,1,16162.04,COD,2,Delivered,1.0,1
TXN_00004707,CUST_000209,2023-06-12 16:13:00,Home & Living,28900,1,6870.54,Debit Card,2,Delivered,2.0,1
TXN_00004708,CUST_001534,2024-02-08 08:25:00,Electronics,24666,3,2691.91,Debit Card,2,Delivered,2.0,1
TXN_00004709,CUST_000874,2024-01-09 09:30:00,Electronics,212634,3,39937.1,UPI,2,Delivered,3.0,1
TXN_00004710,CUST_000919,2023-02-17 16:41:00,Electronics,29840,1,1743.01,UPI,5,Delivered,3.0,1
TXN_00004711,CUST_001565,2023-09-19 15:42:00,Electronics,221565,2,35987.1,Debit Card,3,Cancelled,,1
TXN_00004712,CUST_000001,2023-08-25 23:37:00,Electronics,27569,1,2020.06,Debit Card,3,Delivered,3.0,1
TXN_00004713,CUST_000843,2023-11-30 12:35:00,Home & Living,9309,1,2295.33,Debit Card,2,Delivered,5.0,1
TXN_00004714,CUST_001814,2023-11-11 00:47:00,Home & Living,22008,1,3673.22,Credit Card,5,Delivered,4.0,1
TXN_00004715,CUST_000764,2023-07-08 12:21:00,Electronics,26179,1,3726.38,UPI,2,Delivered,5.0,1
TXN_00004716,CUST_001230,2023-01-09 16:41:00,Electronics,111569,1,7362.89,UPI,2,Delivered,4.0,1
TXN_00004717,CUST_001268,2024-01-03 05:44:00,Electronics,14088,1,1627.49,UPI,5,Delivered,3.0,1
TXN_00004718,CUST_000477,2023-01-02 23:11:00,Home & Living,46200,1,8941.47,Net Banking,2,Delivered,4.0,1
TXN_00004719,CUST_001177,2023-09-12 13:58:00,Electronics,19122,1,2953.09,Credit Card,2,Delivered,5.0,1
TXN_00004720,CUST_000586,2023-06-11 08:53:00,Electronics,40753,1,3741.55,Debit Card,2,Delivered,5.0,1
TXN_00004721,CUST_000986,2023-11-16 17:27:00,Electronics,205834,2,15187.31,Credit Card,2,Delivered,3.0,1
TXN_00004722,CUST_000358,2023-02-04 08:03:00,Fashion,4588,1,466.11,Debit Card,3,Delivered,2.0,1
TXN_00004723,CUST_000727,2023-02-15 17:24:00,Electronics,52724,1,4901.38,Credit Card,3,Delivered,4.0,1
TXN_00004724,CUST_000771,2023-09-06 09:28:00,Electronics,81465,1,14809.88,COD,3,Delivered,5.0,0
TXN_00004725,CUST_001777,2023-10-10 18:53:00,Electronics,78939,1,13556.27,UPI,2,Delivered,5.0,1
TXN_00004726,CUST_000185,2024-01-11 23:32:00,Electronics,45228,1,2984.91,Credit Card,3,Delivered,5.0,1
TXN_00004727,CUST_000696,2023-08-22 09:55:00,Electronics,103411,1,14292.25,UPI,3,Delivered,1.0,0
TXN_00004728,CUST_000620,2023-01-02 06:20:00,Electronics,150076,1,24331.9,UPI,2,Cancelled,,1
TXN_00004729,CUST_001241,2023-02-22 00:59:00,Electronics,79483,1,13277.91,Credit Card,3,Delivered,4.0,1
TXN_00004730,CUST_001838,2023-12-11 05:58:00,Electronics,344751,3,55418.31,Net Banking,3,Delivered,4.0,1
TXN_00004731,CUST_001479,2023-09-16 15:41:00,Electronics,69950,1,5578.9,Debit Card,5,Delivered,5.0,1
TXN_00004732,CUST_000463,2023-02-12 17:58:00,Home & Living,25574,1,2683.92,Credit Card,2,Delivered,2.0,1
TXN_00004733,CUST_001532,2024-01-22 13:26:00,Electronics,155572,1,11413.43,UPI,3,Delivered,5.0,1
TXN_00004734,CUST_000636,2023-09-12 15:19:00,Fashion,12268,1,2670.88,Wallet,2,Delivered,3.0,0
TXN_00004735,CUST_000196,2023-04-15 11:04:00,Electronics,123387,1,20611.54,Wallet,2,Delivered,5.0,1
TXN_00004736,CUST_001036,2023-01-05 04:22:00,Home & Living,74079,3,16482.61,UPI,2,Delivered,2.0,1
TXN_00004737,CUST_001053,2023-05-17 13:49:00,Electronics,215076,2,30986.43,Net Banking,3,Delivered,3.0,1
TXN_00004738,CUST_000652,2023-02-10 11:13:00,Home & Living,24939,1,4953.67,Debit Card,2,Cancelled,,1
TXN_00004739,CUST_001948,2023-09-27 17:23:00,Electronics,133785,1,21148.53,UPI,7,Delivered,4.0,1
TXN_00004740,CUST_001307,2023-03-02 15:35:00,Electronics,102152,1,6504.4,Net Banking,3,Delivered,4.0,1
TXN_00004741,CUST_001234,2023-11-15 19:03:00,Fashion,1760,1,365.25,UPI,3,Delivered,5.0,0
TXN_00004742,CUST_001657,2023-06-05 22:56:00,Electronics,20420,1,4553.06,UPI,2,Delivered,5.0,1
TXN_00004743,CUST_001388,2023-02-08 05:35:00,Electronics,273695,2,35067.38,COD,2,Delivered,4.0,1
TXN_00004744,CUST_000769,2024-02-18 16:53:00,Electronics,87176,1,10081.61,Debit Card,5,Delivered,3.0,1
TXN_00004745,CUST_001817,2023-02-26 12:29:00,Electronics,133183,1,21313.84,UPI,2,Delivered,2.0,1
TXN_00004746,CUST_000707,2023-04-02 06:34:00,Fashion,7798,1,518.17,Debit Card,2,Delivered,4.0,1
TXN_00004747,CUST_000421,2023-02-19 18:14:00,Fashion,12208,2,1234.76,UPI,3,Delivered,3.0,1
TXN_00004748,CUST_000638,2023-10-20 02:35:00,Electronics,42800,1,10560.58,UPI,2,Delivered,3.0,1
TXN_00004749,CUST_001826,2023-01-22 23:03:00,Electronics,104030,2,18155.49,Credit Card,7,Delivered,4.0,1
TXN_00004750,CUST_000402,2023-02-03 08:55:00,Electronics,122651,1,9832.15,Net Banking,3,Delivered,5.0,1
TXN_00004751,CUST_000789,2023-03-07 22:38:00,Electronics,179311,2,17519.89,COD,3,Delivered,4.0,1
TXN_00004752,CUST_001673,2023-03-22 03:44:00,Electronics,29939,1,2298.34,Net Banking,5,Delivered,4.0,1
TXN_00004753,CUST_001246,2023-10-22 14:47:00,Electronics,100427,2,19490.57,UPI,2,Delivered,1.0,1
TXN_00004754,CUST_001723,2024-01-26 01:53:00,Electronics,107101,1,14450.91,Debit Card,3,Cancelled,,0
TXN_00004755,CUST_001204,2023-02-22 05:04:00,Home & Living,25749,1,1415.97,Credit Card,3,Delivered,3.0,1
TXN_00004756,CUST_001055,2023-08-30 06:18:00,Electronics,24033,1,4585.96,Net Banking,3,Delivered,3.0,1
TXN_00004757,CUST_000186,2023-06-01 23:25:00,Electronics,173788,2,34289.07,Credit Card,2,Cancelled,,1
TXN_00004758,CUST_000181,2023-02-12 10:56:00,Fashion,11716,1,2453.8,Debit Card,2,Delivered,4.0,1
TXN_00004759,CUST_001314,2023-04-11 01:04:00,Electronics,33224,1,2636.81,Debit Card,3,Delivered,3.0,1
TXN_00004760,CUST_000657,2023-04-08 01:51:00,Electronics,271723,2,54024.29,UPI,5,Delivered,4.0,1
TXN_00004761,CUST_000630,2023-08-19 14:34:00,Electronics,95500,1,11994.73,Wallet,7,Delivered,5.0,1
TXN_00004762,CUST_000181,2023-02-21 01:39:00,Home & Living,12388,1,2707.18,Credit Card,3,Delivered,5.0,1
TXN_00004763,CUST_001819,2023-07-04 19:35:00,Fashion,28895,2,7150.54,Debit Card,5,Delivered,4.0,1
TXN_00004764,CUST_000621,2023-06-10 10:29:00,Electronics,18902,1,4386.45,Credit Card,7,Delivered,4.0,1
TXN_00004765,CUST_000834,2023-12-29 13:15:00,Electronics,384464,3,79088.33,Credit Card,5,Delivered,4.0,1
TXN_00004766,CUST_001535,2023-06-16 09:07:00,Electronics,422058,3,23449.29,Debit Card,3,Delivered,2.0,1
TXN_00004767,CUST_001604,2023-04-05 19:37:00,Fashion,12166,1,2337.59,Debit Card,3,Delivered,4.0,1
TXN_00004768,CUST_000202,2023-11-11 19:17:00,Electronics,40114,1,6926.98,Net Banking,2,Delivered,4.0,0
TXN_00004769,CUST_000699,2023-08-02 09:43:00,Electronics,268565,2,55877.75,Credit Card,2,Delivered,5.0,1
TXN_00004770,CUST_000169,2024-01-11 03:01:00,Fashion,15412,2,950.61,UPI,2,Delivered,5.0,1
TXN_00004771,CUST_000859,2023-12-22 23:24:00,Electronics,43509,1,6372.26,UPI,3,Delivered,3.0,1
TXN_00004772,CUST_001313,2023-11-12 02:01:00,Electronics,102274,1,16002.06,UPI,3,Delivered,2.0,0
TXN_00004773,CUST_000121,2024-03-06 22:46:00,Electronics,116461,1,7279.16,Debit Card,2,Cancelled,,1
TXN_00004774,CUST_001079,2023-03-23 21:16:00,Electronics,109553,1,23063.35,Wallet,3,Delivered,4.0,0
TXN_00004775,CUST_000275,2023-03-05 12:34:00,Fashion,15466,1,2108.22,Debit Card,5,Delivered,5.0,1
TXN_00004776,CUST_000290,2023-09-15 04:09:00,Electronics,30968,1,5718.02,Credit Card,2,Delivered,4.0,1
TXN_00004777,CUST_001408,2024-02-20 15:22:00,Home & Living,16222,1,3430.06,Credit Card,5,Delivered,5.0,0
TXN_00004778,CUST_001901,2023-03-29 20:50:00,Fashion,12779,1,2082.35,UPI,3,Delivered,5.0,1
TXN_00004779,CUST_000781,2023-10-19 12:09:00,Fashion,18909,2,3046.37,COD,3,Delivered,4.0,1
TXN_00004780,CUST_000063,2023-11-20 08:31:00,Home & Living,23769,2,1702.76,Credit Card,3,Delivered,2.0,1
TXN_00004781,CUST_001174,2023-12-29 02:47:00,Home & Living,47817,1,3422.71,Debit Card,3,Delivered,3.0,1
TXN_00004782,CUST_000008,2023-10-19 07:08:00,Fashion,11499,1,2487.92,UPI,2,Delivered,2.0,1
TXN_00004783,CUST_001356,2023-11-21 20:22:00,Home & Living,32331,1,3123.09,Credit Card,2,Delivered,4.0,1
TXN_00004784,CUST_001009,2023-03-09 17:40:00,Electronics,152022,2,17162.61,Credit Card,5,Delivered,4.0,1
TXN_00004785,CUST_000934,2023-04-14 05:09:00,Electronics,123933,1,10192.82,UPI,2,Cancelled,,1
TXN_00004786,CUST_000063,2023-11-27 21:29:00,Fashion,2576,1,636.3,Debit Card,2,Delivered,4.0,1
TXN_00004787,CUST_001870,2023-10-14 10:39:00,Electronics,98147,1,12975.57,Debit Card,2,Delivered,4.0,1
TXN_00004788,CUST_001011,2023-05-11 06:35:00,Fashion,3362,1,249.15,Net Banking,2,Delivered,3.0,1
TXN_00004789,CUST_000949,2023-03-16 19:22:00,Electronics,111231,1,23369.46,Credit Card,3,Delivered,3.0,1
TXN_00004790,CUST_000181,2023-04-06 22:51:00,Electronics,90898,2,10825.81,Debit Card,2,Delivered,5.0,1
TXN_00004791,CUST_000092,2023-09-20 20:01:00,Fashion,14602,3,1326.87,Credit Card,2,Delivered,5.0,1
TXN_00004792,CUST_001447,2023-11-20 16:25:00,Electronics,110950,1,27724.14,COD,3,Delivered,3.0,1
TXN_00004793,CUST_000033,2023-01-23 09:35:00,Electronics,256218,2,42020.02,Credit Card,2,Delivered,4.0,1
TXN_00004794,CUST_000059,2024-03-01 05:16:00,Electronics,22958,1,5421.04,UPI,3,Delivered,4.0,0
TXN_00004795,CUST_000027,2023-07-03 09:56:00,Electronics,26217,1,6390.37,UPI,2,Delivered,2.0,1
TXN_00004796,CUST_000978,2024-02-16 12:44:00,Electronics,19322,1,1825.97,UPI,3,Delivered,5.0,1
TXN_00004797,CUST_001244,2023-01-22 22:37:00,Home & Living,7375,1,1126.51,COD,3,Delivered,5.0,1
TXN_00004798,CUST_000048,2023-02-12 20:32:00,Electronics,127029,1,20990.13,UPI,2,Delivered,4.0,1
TXN_00004799,CUST_001991,2023-09-16 10:27:00,Electronics,16792,2,3401.94,Net Banking,7,Delivered,1.0,1
TXN_00004800,CUST_000804,2023-05-13 06:02:00,Fashion,49401,3,6708.09,UPI,7,Delivered,5.0,0
TXN_00004801,CUST_000193,2023-06-18 20:53:00,Home & Living,48939,1,10665.03,Wallet,5,Delivered,4.0,1
TXN_00004802,CUST_000726,2023-03-10 07:32:00,Electronics,52941,3,4618.08,COD,3,Delivered,2.0,1
TXN_00004803,CUST_001145,2023-09-18 16:28:00,Fashion,5114,1,1252.46,UPI,5,Delivered,5.0,1
TXN_00004804,CUST_001491,2023-06-27 13:44:00,Electronics,206065,3,41077.53,UPI,2,Delivered,5.0,1
TXN_00004805,CUST_001867,2023-11-16 07:04:00,Electronics,20594,1,1258.16,Debit Card,3,Delivered,2.0,0
TXN_00004806,CUST_000422,2023-01-27 13:41:00,Electronics,113639,1,27810.05,UPI,5,Delivered,2.0,1
TXN_00004807,CUST_000263,2023-03-12 18:01:00,Electronics,50332,1,5226.75,UPI,2,Delivered,4.0,1
TXN_00004808,CUST_001812,2023-02-20 23:55:00,Fashion,10980,1,2005.82,UPI,5,Delivered,5.0,1
TXN_00004809,CUST_000397,2023-01-05 08:30:00,Home & Living,23860,1,4623.12,Credit Card,2,Cancelled,,1
TXN_00004810,CUST_001702,2023-12-07 14:57:00,Electronics,43520,1,9531.79,UPI,2,Cancelled,,1
TXN_00004811,CUST_001807,2023-10-23 19:00:00,Electronics,95576,1,7025.78,UPI,2,Delivered,5.0,1
TXN_00004812,CUST_000439,2023-04-17 10:07:00,Electronics,144452,1,9035.54,Debit Card,2,Delivered,3.0,1
TXN_00004813,CUST_001557,2023-05-12 16:37:00,Electronics,113109,1,17669.75,Debit Card,2,Delivered,3.0,1
TXN_00004814,CUST_001634,2023-06-15 23:15:00,Home & Living,7142,1,1511.27,Net Banking,7,Delivered,4.0,1
TXN_00004815,CUST_001148,2024-01-03 18:18:00,Electronics,90384,1,9787.01,UPI,2,Delivered,4.0,1
TXN_00004816,CUST_000631,2023-12-31 03:16:00,Electronics,130717,1,17696.49,COD,2,Cancelled,,1
TXN_00004817,CUST_000942,2024-01-10 01:23:00,Home & Living,23872,1,3219.97,Credit Card,2,Delivered,3.0,1
TXN_00004818,CUST_000478,2023-03-07 17:15:00,Home & Living,15858,1,856.27,UPI,2,Delivered,5.0,1
TXN_00004819,CUST_001206,2023-02-17 23:26:00,Home & Living,14120,1,1654.16,UPI,2,Cancelled,,1
TXN_00004820,CUST_000972,2023-01-29 18:21:00,Fashion,7890,3,1730.09,Debit Card,5,Delivered,5.0,1
TXN_00004821,CUST_001493,2023-12-03 23:25:00,Home & Living,40100,1,2550.74,UPI,2,Delivered,3.0,1
TXN_00004822,CUST_001011,2023-10-12 08:55:00,Electronics,52100,1,12151.12,UPI,2,Delivered,3.0,1
TXN_00004823,CUST_001046,2023-07-26 20:33:00,Electronics,7632,1,1583.83,Credit Card,2,Delivered,5.0,1
TXN_00004824,CUST_001533,2024-03-03 10:24:00,Home & Living,33290,1,4068.69,UPI,5,Delivered,5.0,0
TXN_00004825,CUST_001411,2023-10-31 05:23:00,Fashion,10430,1,1685.72,UPI,2,Delivered,1.0,1
TXN_00004826,CUST_001586,2023-12-06 17:42:00,Electronics,22288,3,3484.19,Wallet,2,Delivered,2.0,0
TXN_00004827,CUST_000381,2023-03-23 16:57:00,Electronics,46491,1,8427.2,Debit Card,5,Delivered,4.0,1
TXN_00004828,CUST_000338,2023-01-01 03:33:00,Fashion,2703,1,317.05,Debit Card,5,Delivered,4.0,1
TXN_00004829,CUST_000448,2023-07-11 06:02:00,Electronics,62902,2,13207.42,UPI,3,Delivered,4.0,1
TXN_00004830,CUST_000895,2023-09-21 10:27:00,Electronics,98681,1,10815.32,UPI,7,Delivered,4.0,1
TXN_00004831,CUST_001097,2023-12-15 13:31:00,Electronics,125504,1,22944.41,UPI,5,Delivered,1.0,1
TXN_00004832,CUST_001857,2023-09-11 16:01:00,Fashion,1741,1,246.83,UPI,2,Cancelled,,1
TXN_00004833,CUST_001251,2023-05-23 10:51:00,Fashion,2984,1,485.86,UPI,5,Delivered,3.0,1
TXN_00004834,CUST_001130,2023-05-18 23:17:00,Home & Living,31016,1,4288.55,UPI,3,Delivered,3.0,1
TXN_00004835,CUST_001177,2023-10-22 15:21:00,Electronics,101723,1,17567.9,Net Banking,3,Delivered,5.0,1
TXN_00004836,CUST_000301,2023-07-02 20:12:00,Electronics,78282,1,4119.38,Credit Card,2,Delivered,1.0,1
TXN_00004837,CUST_000167,2023-06-15 11:43:00,Electronics,48543,1,2864.66,UPI,2,Delivered,4.0,1
TXN_00004838,CUST_001613,2023-11-04 20:10:00,Electronics,127194,1,7030.51,COD,2,Delivered,5.0,1
TXN_00004839,CUST_001892,2023-11-15 15:17:00,Home & Living,46123,1,8268.63,UPI,3,Delivered,3.0,1
TXN_00004840,CUST_001101,2023-05-22 02:43:00,Electronics,112712,1,26165.07,Credit Card,3,Delivered,4.0,1
TXN_00004841,CUST_000132,2023-05-30 16:24:00,Electronics,126876,1,17023.9,COD,2,Delivered,2.0,1
TXN_00004842,CUST_001401,2023-03-22 13:28:00,Home & Living,20692,1,4077.62,COD,2,Delivered,5.0,1
TXN_00004843,CUST_000662,2024-03-05 23:41:00,Electronics,7635,1,1316.91,UPI,2,Delivered,3.0,1
TXN_00004844,CUST_000242,2023-11-13 15:27:00,Fashion,11825,1,1894.9,COD,2,Delivered,5.0,1
TXN_00004845,CUST_000527,2023-05-18 19:26:00,Electronics,33278,1,6904.6,Debit Card,3,Delivered,3.0,0
TXN_00004846,CUST_000729,2023-02-06 11:49:00,Electronics,232452,3,29024.51,Credit Card,3,Delivered,3.0,0
TXN_00004847,CUST_001314,2023-02-27 19:25:00,Home & Living,97755,2,10537.19,Credit Card,3,Cancelled,,1
TXN_00004848,CUST_000903,2023-08-07 07:59:00,Electronics,52430,1,11999.41,Credit Card,3,Cancelled,,0
TXN_00004849,CUST_001480,2024-02-19 01:36:00,Fashion,7269,1,1493.75,UPI,3,Cancelled,,1
TXN_00004850,CUST_001957,2024-01-13 16:52:00,Electronics,103471,1,8691.88,UPI,3,Delivered,1.0,1
TXN_00004851,CUST_000377,2023-02-26 12:50:00,Electronics,18448,3,4205.97,Credit Card,3,Delivered,4.0,1
TXN_00004852,CUST_000393,2023-02-13 23:20:00,Electronics,40829,1,5745.24,Net Banking,3,Delivered,4.0,1
TXN_00004853,CUST_001179,2023-11-24 04:11:00,Home & Living,49003,2,10559.67,UPI,2,Cancelled,,1
TXN_00004854,CUST_001889,2023-03-06 16:17:00,Electronics,98251,1,7202.82,Credit Card,3,Delivered,2.0,1
TXN_00004855,CUST_001556,2024-01-17 06:19:00,Electronics,124314,1,24320.68,Debit Card,2,Delivered,2.0,1
TXN_00004856,CUST_001582,2023-03-27 15:24:00,Fashion,5603,1,1326.39,UPI,2,Delivered,1.0,1
TXN_00004857,CUST_000841,2023-10-18 20:33:00,Electronics,22935,3,3909.71,UPI,3,Delivered,4.0,1
TXN_00004858,CUST_001570,2023-12-02 22:03:00,Electronics,28722,1,4163.56,UPI,7,Delivered,1.0,1
TXN_00004859,CUST_001956,2023-11-21 16:02:00,Electronics,75147,1,12253.27,Debit Card,2,Cancelled,,1
TXN_00004860,CUST_000563,2023-04-15 06:58:00,Fashion,9431,1,1233.16,Credit Card,3,Delivered,4.0,1
TXN_00004861,CUST_000615,2023-02-06 10:55:00,Fashion,14691,1,2515.84,Wallet,3,Delivered,5.0,1
TXN_00004862,CUST_000449,2023-05-04 11:50:00,Electronics,217594,3,20375.47,UPI,3,Delivered,4.0,1
TXN_00004863,CUST_001805,2023-07-24 23:31:00,Electronics,149512,2,33585.03,UPI,2,Delivered,1.0,1
TXN_00004864,CUST_000214,2023-06-17 08:17:00,Fashion,9591,1,1772.57,Credit Card,3,Delivered,2.0,1
TXN_00004865,CUST_000854,2023-06-26 07:37:00,Electronics,56716,2,11083.04,Credit Card,3,Delivered,3.0,1
TXN_00004866,CUST_000316,2023-01-21 19:56:00,Home & Living,47526,1,4361.36,UPI,2,Delivered,3.0,1
TXN_00004867,CUST_000896,2023-05-17 23:52:00,Electronics,104874,1,14633.86,UPI,2,Delivered,4.0,1
TXN_00004868,CUST_000826,2023-03-12 15:08:00,Fashion,11184,1,2788.87,UPI,3,Delivered,4.0,1
TXN_00004869,CUST_000099,2024-01-19 06:25:00,Electronics,78689,1,15853.12,Credit Card,5,Delivered,2.0,1
TXN_00004870,CUST_001895,2024-02-11 09:39:00,Home & Living,52025,1,11621.34,Net Banking,5,Delivered,4.0,1
TXN_00004871,CUST_001175,2023-11-03 22:09:00,Home & Living,16107,1,3014.15,Credit Card,2,Cancelled,,1
TXN_00004872,CUST_001456,2023-06-28 13:28:00,Electronics,24840,1,3244.61,UPI,2,Delivered,4.0,1
